scenario,N,rep,true_b1,true_b2,true_ind,cs_b1,cs_b1_cov,cs_b2,cs_b2_cov,lv_b1,lv_b1_cov,lv_b2,lv_b2_cov,lap_b1,lap_b1_cov,lap_b2,lap_b2_cov,lap_ind,lap_ind_sig
small,150,40,0.3,0.3,0.09,0.18293256035362507,1,0.3391324757324932,1,0.2573004046639814,1,0.36430183809853506,1,,,,,,
small,150,41,0.3,0.3,0.09,0.2182956113179189,1,0.4679708042593102,0,0.2603805652983394,1,0.42377206269854917,1,,,,,,
small,150,42,0.3,0.3,0.09,0.44311904537506847,1,0.07941504310129857,0,0.34791545624676234,1,0.09847666882570279,0,,,,,,
small,150,43,0.3,0.3,0.09,0.22913544541930073,1,0.3660476720728517,1,0.40095345621194817,1,0.4288474896183303,1,,,,,,
small,150,44,0.3,0.3,0.09,0.2626124823998301,1,0.1960703090908059,1,0.38692862626334146,1,0.15902403445463395,0,,,,,,
small,150,45,0.3,0.3,0.09,0.1867375702493335,1,0.2045563106159737,1,0.24795896925574507,1,0.29091122193614893,1,,,,,,
small,150,46,0.3,0.3,0.09,0.28201092946754064,1,0.14404353492637645,0,0.26227300097084055,1,0.16839605298869526,1,,,,,,
small,150,47,0.3,0.3,0.09,0.21037274879014156,1,0.32112368010789205,1,0.2813335201127214,1,0.3648242509832333,1,,,,,,
small,150,48,0.3,0.3,0.09,0.20108127454200764,1,0.33925716558008956,1,0.2980991470774491,1,0.3961280787165334,1,,,,,,
small,150,49,0.3,0.3,0.09,0.2802358866478377,1,0.3072012834839157,1,0.29082609482182886,1,0.3563826693048228,1,,,,,,
small,200,0,0.3,0.3,0.09,0.17035828979221682,1,0.32746937570920714,1,0.2407839765284048,1,0.32954419853655786,1,,,,,,
small,200,1,0.3,0.3,0.09,0.11673110386523566,0,0.22872614334489597,1,0.2585833595989915,1,0.29421915952444155,1,,,,,,
small,200,2,0.3,0.3,0.09,0.2066276408087413,1,0.2205027045388709,1,0.33569496869804716,1,0.3208447419977332,1,,,,,,
small,200,3,0.3,0.3,0.09,0.2863920803412283,1,0.2830093731050966,1,0.2576899454821212,1,0.3600627230281929,1,,,,,,
small,200,4,0.3,0.3,0.09,0.35236949811479357,1,0.23336361940974285,1,0.4018277204772131,1,0.2574488055371879,1,,,,,,
small,200,5,0.3,0.3,0.09,0.2824156110237664,1,0.266402876789915,1,0.28479832566035856,1,0.2984253363309117,1,,,,,,
small,200,6,0.3,0.3,0.09,0.34663708320380987,1,0.23261806717029485,1,0.3790481359677318,1,0.2261131714713255,1,,,,,,
small,200,7,0.3,0.3,0.09,0.3564457076174444,1,0.2291765945985529,1,0.4241051578027638,1,0.23616352814371103,1,,,,,,
small,200,8,0.3,0.3,0.09,0.1672484770130424,1,0.3311570682506597,1,0.20009306144831024,1,0.3660910447148124,1,,,,,,
small,200,9,0.3,0.3,0.09,0.18928291000368958,1,0.26012903527860626,1,0.23055300629252137,1,0.274563529535029,1,,,,,,
small,200,10,0.3,0.3,0.09,0.1935579122892711,1,0.18453609807723595,1,0.32297931745115216,1,0.17337966968762428,1,,,,,,
small,200,11,0.3,0.3,0.09,0.3538145516332307,1,0.19769055001907962,1,0.3749699537258964,1,0.23987645744710312,1,,,,,,
small,200,12,0.3,0.3,0.09,0.35905522332915196,1,0.17660071200070102,1,0.3464601627154303,1,0.2007156537455287,1,,,,,,
small,200,13,0.3,0.3,0.09,0.24594661688225045,1,0.3479871088975979,1,0.2946936000951469,1,0.4127742634734228,1,,,,,,
small,200,14,0.3,0.3,0.09,0.18253133259947976,1,0.29340978231121,1,0.23589888681309396,1,0.3356363993721219,1,,,,,,
small,200,15,0.3,0.3,0.09,0.2762551794119609,1,0.2965171664875702,1,0.2735465645098085,1,0.35091030087526376,1,,,,,,
small,200,16,0.3,0.3,0.09,0.2742619145579531,1,0.22707491975304353,1,0.31384521008764354,1,0.2980279839029281,1,,,,,,
small,200,17,0.3,0.3,0.09,0.332765945932673,1,0.30274161821691636,1,0.42859174957170054,1,0.2985584005632919,1,,,,,,
small,200,18,0.3,0.3,0.09,0.09125684661907782,0,0.20664226018242543,1,0.1841071666590272,1,0.1954298142353895,1,,,,,,
small,200,19,0.3,0.3,0.09,0.2516024955125903,1,0.20329925113437913,1,0.3211986275396245,1,0.20564123751002322,1,,,,,,
small,200,20,0.3,0.3,0.09,0.3105661691615783,1,0.24532722423140219,1,0.35700676395640923,1,0.2961629142391038,1,,,,,,
small,200,21,0.3,0.3,0.09,0.08509705241778993,0,0.24735115568670096,1,0.21483462644075974,1,0.28754524297763906,1,,,,,,
small,200,22,0.3,0.3,0.09,0.2356900849676158,1,0.3259909584589382,1,0.4230456180780029,1,0.35798711467673033,1,,,,,,
small,200,23,0.3,0.3,0.09,0.29631011087551246,1,0.4058696611162372,1,0.42605470883992885,1,0.3754057527813631,1,,,,,,
small,200,24,0.3,0.3,0.09,0.2582097076722837,1,0.2506372648355134,1,0.26541528147203397,1,0.29679550568311575,1,,,,,,
small,200,25,0.3,0.3,0.09,0.35114455906197123,1,0.38625161504430616,1,0.39620431025844943,1,0.4713084481796469,0,,,,,,
small,200,26,0.3,0.3,0.09,0.35306713510710214,1,0.2821448595702257,1,0.3321612125540547,1,0.2994621334238187,1,,,,,,
small,200,27,0.3,0.3,0.09,0.20717951859984107,1,0.271191329090236,1,0.2860983104334273,1,0.3219481937434708,1,,,,,,
small,200,28,0.3,0.3,0.09,0.28876665104952975,1,0.4213376694172618,1,0.36123388784173444,1,0.44565790161543806,0,,,,,,
small,200,29,0.3,0.3,0.09,0.2929085690303255,1,0.2841915925832877,1,0.2600631823910705,1,0.30966978512534654,1,,,,,,
small,200,30,0.3,0.3,0.09,0.2736732746423775,1,0.2638889015682275,1,0.27854055513155274,1,0.28072886093667343,1,,,,,,
small,200,31,0.3,0.3,0.09,0.20237648349397366,1,0.2912744917318984,1,0.19487619021198715,1,0.33149245316414866,1,,,,,,
small,200,32,0.3,0.3,0.09,0.2600886128465596,1,0.35932535015153977,1,0.26830443434821744,1,0.3831384089955375,1,,,,,,
small,200,33,0.3,0.3,0.09,0.1769038578181296,1,0.30020843207041137,1,0.2592933687728419,1,0.31244527184336496,1,,,,,,
small,200,34,0.3,0.3,0.09,0.252644236677925,1,0.17221679006814644,1,0.31848371476727366,1,0.2576501258282003,1,,,,,,
small,200,35,0.3,0.3,0.09,0.34738635575368143,1,0.3215637840878966,1,0.41692706937493496,1,0.3065099936120624,1,,,,,,
small,200,36,0.3,0.3,0.09,0.2124511061639784,1,0.27472761457935924,1,0.3550733721508025,1,0.3130193690159561,1,,,,,,
small,200,37,0.3,0.3,0.09,0.27094087194041805,1,0.3009455676447789,1,0.3818856554645427,1,0.34399712494982476,1,,,,,,
small,200,38,0.3,0.3,0.09,0.22688000325166502,1,0.31541022492832166,1,0.29078085844284557,1,0.34747098148775224,1,,,,,,
small,200,39,0.3,0.3,0.09,0.3107795710244005,1,0.27037593871271415,1,0.3114803952030153,1,0.24624575627418863,1,,,,,,
small,200,40,0.3,0.3,0.09,0.4148676425497124,1,0.2705727411393493,1,0.4231405555822028,1,0.30781244345173553,1,,,,,,
small,200,41,0.3,0.3,0.09,0.3371188444212634,1,0.17749462450452425,1,0.3133113625531926,1,0.1897493383650048,1,,,,,,
small,200,42,0.3,0.3,0.09,0.354449612123457,1,0.29090278813193926,1,0.36761226184495466,1,0.39742497386116504,1,,,,,,
small,200,43,0.3,0.3,0.09,0.29327913139604567,1,0.2807954850688847,1,0.3934678476827097,1,0.3556897632147875,1,,,,,,
small,200,44,0.3,0.3,0.09,0.20615638277206189,1,0.19274948633151223,1,0.2987993818316511,1,0.16676738674857527,0,,,,,,
small,200,45,0.3,0.3,0.09,0.2958317062927012,1,0.3701681946839066,1,0.3070828040943813,1,0.3383180662471183,1,,,,,,
small,200,46,0.3,0.3,0.09,0.3390668953732795,1,0.29296432567005715,1,0.3103217399638232,1,0.4259706163697772,1,,,,,,
small,200,47,0.3,0.3,0.09,0.2783279304274593,1,0.37940174301522905,1,0.43411963392440894,0,0.3181491630394331,1,,,,,,
small,200,48,0.3,0.3,0.09,0.2812855081197265,1,0.22733725896394277,1,0.3448324071943917,1,0.3158934059610871,1,,,,,,
small,200,49,0.3,0.3,0.09,0.38395189631308774,1,0.2611324390774905,1,0.4139630875553085,1,0.3012639552245249,1,,,,,,
small,300,0,0.3,0.3,0.09,0.2939911174125891,1,0.23507480430991357,1,0.3426661883494186,1,0.25670360025784633,1,,,,,,
small,300,1,0.3,0.3,0.09,0.1728193286775648,0,0.2618488680256486,1,0.3169040439223286,1,0.27681384146276156,1,,,,,,
small,300,2,0.3,0.3,0.09,0.3673045739512319,1,0.2713074381897939,1,0.39224815566478344,1,0.3337569124516482,1,,,,,,
small,300,3,0.3,0.3,0.09,0.2901032611253752,1,0.2980075459202,1,0.3500116932390779,1,0.33124744674506545,1,,,,,,
small,300,4,0.3,0.3,0.09,0.18703249973885433,1,0.17168233414064457,0,0.2953384911070812,1,0.21997015892269361,1,,,,,,
small,300,5,0.3,0.3,0.09,0.2818797101224271,1,0.26605171116852305,1,0.3030859897335271,1,0.2870250264538044,1,,,,,,
small,300,6,0.3,0.3,0.09,0.24422050469971232,1,0.2670860276200199,1,0.34197670480034975,1,0.2900228329559324,1,,,,,,
small,300,7,0.3,0.3,0.09,0.36866279420001224,1,0.39395583522335365,1,0.3868236061806136,1,0.36359963445094234,1,,,,,,
small,300,8,0.3,0.3,0.09,0.24609493579127897,1,0.3021929776509231,1,0.2966175412276121,1,0.2543397904644904,1,,,,,,
small,300,9,0.3,0.3,0.09,0.24210342012394995,1,0.2853855907213544,1,0.3028329566457323,1,0.2766485855368664,1,,,,,,
small,300,10,0.3,0.3,0.09,0.28240567849763104,1,0.3095854181757314,1,0.3046479797490076,1,0.3465236979720873,1,,,,,,
small,300,11,0.3,0.3,0.09,0.22728900346117856,1,0.34109471908085626,1,0.2815010537711184,1,0.3083831453976685,1,,,,,,
small,300,12,0.3,0.3,0.09,0.2343956312743761,1,0.26160475883382184,1,0.3191514428331491,1,0.23587458639911393,1,,,,,,
small,300,13,0.3,0.3,0.09,0.28664291384196694,1,0.29398735096987477,1,0.331512416663442,1,0.3123139456600348,1,,,,,,
small,300,14,0.3,0.3,0.09,0.1551844661559378,0,0.3847237070775746,1,0.2621766392710903,1,0.43166742147926584,0,,,,,,
small,300,15,0.3,0.3,0.09,0.3223857876932526,1,0.2992158624377539,1,0.34194167770754796,1,0.3106307101055471,1,,,,,,
small,300,16,0.3,0.3,0.09,0.2512745941569489,1,0.3908102991980108,1,0.30795698229782553,1,0.41620848703357155,0,,,,,,
small,300,17,0.3,0.3,0.09,0.33836067822906674,1,0.25509681881852264,1,0.3794289032579389,1,0.24391010351882444,1,,,,,,
small,300,18,0.3,0.3,0.09,0.17486045778776985,1,0.2892384321809077,1,0.27519091578498833,1,0.3566307763574344,1,,,,,,
small,300,19,0.3,0.3,0.09,0.2978608532621701,1,0.26864610532621996,1,0.3639421119175406,1,0.2995063661022071,1,,,,,,
small,300,20,0.3,0.3,0.09,0.28131711496402495,1,0.38142891097353276,1,0.30080554744799326,1,0.3913643460639749,1,,,,,,
small,300,21,0.3,0.3,0.09,0.2605996709059672,1,0.3295184412547018,1,0.2606646180526896,1,0.37240681703493095,1,,,,,,
small,300,22,0.3,0.3,0.09,0.22703746880496803,1,0.2962464946379787,1,0.26119621104555446,1,0.2949587832716187,1,,,,,,
small,300,23,0.3,0.3,0.09,0.23592430502508893,1,0.19367383596400323,1,0.22154957430143235,1,0.24731065477903433,1,,,,,,
small,300,24,0.3,0.3,0.09,0.21003842161974384,1,0.24854779747456135,1,0.23738455369623712,1,0.27835897619609057,1,,,,,,
small,300,25,0.3,0.3,0.09,0.2974282995758956,1,0.23579241803350592,1,0.3659932816829939,1,0.3183043800449545,1,,,,,,
small,300,26,0.3,0.3,0.09,0.21941768787683932,1,0.21030530995500768,1,0.2518327496448147,1,0.20018667096582604,1,,,,,,
small,300,27,0.3,0.3,0.09,0.18800565522271473,1,0.22261170808246158,1,0.17686237635218455,0,0.29826055579457744,1,,,,,,
small,300,28,0.3,0.3,0.09,0.26921357563446335,1,0.3306447562422544,1,0.2905285464323323,1,0.30762101747501785,1,,,,,,
small,300,29,0.3,0.3,0.09,0.2646556416587786,1,0.30684169595328986,1,0.34158742376242535,1,0.29886321056420045,1,,,,,,
small,300,30,0.3,0.3,0.09,0.3302736884148496,1,0.36329297146386846,1,0.3582662202942195,1,0.3509828455662777,1,,,,,,
small,300,31,0.3,0.3,0.09,0.13810969766129286,0,0.30598918710059453,1,0.2972237219362866,1,0.3451483522540867,1,,,,,,
small,300,32,0.3,0.3,0.09,0.2788224581495506,1,0.20860192511221617,1,0.3402289117479987,1,0.2896745962686445,1,,,,,,
small,300,33,0.3,0.3,0.09,0.08247200154413611,0,0.1538001856982347,0,0.13687423821253725,0,0.2113195420916566,1,,,,,,
small,300,34,0.3,0.3,0.09,0.3126160181600574,1,0.18329333696415734,1,0.35387761507348536,1,0.23427774764536516,1,,,,,,
small,300,35,0.3,0.3,0.09,0.21435879544528336,1,0.3656133220832902,1,0.2465367000838849,1,0.36920571487953674,1,,,,,,
small,300,36,0.3,0.3,0.09,0.23253428816120408,1,0.3435731660734905,1,0.32639736218340687,1,0.3588835486066535,1,,,,,,
small,300,37,0.3,0.3,0.09,0.3206432346949091,1,0.2651511520994852,1,0.38605920727689946,1,0.2870365771605054,1,,,,,,
small,300,38,0.3,0.3,0.09,0.27641321247420847,1,0.2423216306336126,1,0.30142546166064244,1,0.27811664476403014,1,,,,,,
small,300,39,0.3,0.3,0.09,0.2808464776597526,1,0.2815954593278224,1,0.38252482794117365,1,0.2698450677532743,1,,,,,,
small,300,40,0.3,0.3,0.09,0.22586699919753017,1,0.3208316190800142,1,0.28835262326936406,1,0.3408259971982406,1,,,,,,
small,300,41,0.3,0.3,0.09,0.23158544168929307,1,0.27484555232404034,1,0.2546407325549285,1,0.30260989276738687,1,,,,,,
small,300,42,0.3,0.3,0.09,0.16727700392801267,0,0.33640997227560826,1,0.2741053708089482,1,0.37569109424917424,1,,,,,,
small,300,43,0.3,0.3,0.09,0.22275859409308132,1,0.4243856400516477,0,0.3517001781064391,1,0.43234511286986915,0,,,,,,
small,300,44,0.3,0.3,0.09,0.28196125400160155,1,0.26846167634754814,1,0.38415546357242825,1,0.31793584570975586,1,,,,,,
small,300,45,0.3,0.3,0.09,0.1781862327444696,0,0.22690132921646747,1,0.2516707663338005,1,0.2897702813164387,1,,,,,,
small,300,46,0.3,0.3,0.09,0.24445637885178392,1,0.2689908112875754,1,0.36109071213098176,1,0.3798250919177417,1,,,,,,
small,300,47,0.3,0.3,0.09,0.2930915207666126,1,0.2361875781691691,1,0.38753013613736015,1,0.2903474233733827,1,,,,,,
small,300,48,0.3,0.3,0.09,0.28794458864707345,1,0.29868594415443445,1,0.33529657493579856,1,0.3186025820570075,1,,,,,,
small,300,49,0.3,0.3,0.09,0.27451065331911706,1,0.22875871245216622,1,0.31470694945141137,1,0.21886119540392673,1,,,,,,
medium,50,0,0.5,0.4,0.2,0.39727548573732424,1,0.3708395381634789,1,0.3788809010919448,1,0.34742110858534775,1,,,,,,
medium,50,1,0.5,0.4,0.2,0.168440255396778,1,0.3998172173908055,1,0.3632661922890234,1,0.63680387176509,1,,,,,,
medium,50,2,0.5,0.4,0.2,0.15770743584941013,0,0.2906046472989,1,0.35392524143027354,1,0.25821499734355163,1,,,,,,
medium,50,3,0.5,0.4,0.2,0.4862421721103227,1,0.607578886245156,1,0.4284485549564622,1,0.7129671024315536,1,,,,,,
medium,50,4,0.5,0.4,0.2,0.43768057038468144,1,0.36973324023206794,1,0.5057245014440631,1,0.53522216884179,1,,,,,,
medium,50,5,0.5,0.4,0.2,0.4810497680669352,1,0.3409010907460395,1,0.5614332276984857,1,0.22074082758946265,1,,,,,,
medium,50,6,0.5,0.4,0.2,0.4985730689646397,1,0.34827360782350575,1,0.7537277047274437,1,0.3258974377399118,1,,,,,,
medium,50,7,0.5,0.4,0.2,0.603839377812668,1,0.188048175706346,1,0.6565179318073282,1,0.3426063250274481,1,,,,,,
medium,50,8,0.5,0.4,0.2,0.2837648765826614,1,0.6364890230058136,1,0.3846614285255957,1,0.6880045431273726,0,,,,,,
medium,50,9,0.5,0.4,0.2,0.689844268904407,1,0.4982871067751645,1,0.4822338609825798,1,0.5279748450310234,1,,,,,,
medium,50,10,0.5,0.4,0.2,0.19159940458747055,0,0.059696967817227845,0,0.20706465926689943,0,0.2036857906604354,1,,,,,,
medium,50,11,0.5,0.4,0.2,0.379327070036363,1,0.3520115505108443,1,0.31784963852096415,1,0.41383427338520246,1,,,,,,
medium,50,12,0.5,0.4,0.2,0.5137588134594923,1,0.10470035533137947,1,0.4733376667501231,1,0.062199388532981306,1,,,,,,
medium,50,13,0.5,0.4,0.2,0.7592027473121408,1,0.31796224169673537,1,0.7300873541568755,1,0.5152979595633187,1,,,,,,
medium,50,14,0.5,0.4,0.2,0.5413625870109788,1,0.06716021359913672,0,0.5457159810664367,1,0.02014769323494856,0,,,,,,
medium,50,15,0.5,0.4,0.2,0.28780130664564935,1,0.3833440683232095,1,0.36172232918054226,1,0.3349750208835509,1,,,,,,
medium,50,16,0.5,0.4,0.2,0.29741150467258354,1,0.3644927176142089,1,0.5053115630636776,1,0.4076211050289526,1,,,,,,
medium,50,17,0.5,0.4,0.2,0.6998118025428747,1,0.499764928917917,1,0.5960071675548637,1,0.49899202531517056,1,,,,,,
medium,50,18,0.5,0.4,0.2,0.32901718962735793,1,0.5608691043858532,1,0.3099119685637655,1,0.5661395510866915,1,,,,,,
medium,50,19,0.5,0.4,0.2,0.3335962716367545,1,0.09532332566567063,0,0.6919636913667407,1,-0.04462300366942171,0,,,,,,
medium,50,20,0.5,0.4,0.2,0.29486441288404536,1,0.11106456446647882,0,0.5235149347088914,1,0.12091857132756757,1,,,,,,
medium,50,21,0.5,0.4,0.2,0.4156749452495223,1,0.24104092399324523,1,0.5964308053275805,1,0.29068065618579925,1,,,,,,
medium,50,22,0.5,0.4,0.2,0.45192797624957537,1,0.5138659332407202,1,0.4455497284201091,1,0.4603160219360854,1,,,,,,
medium,50,23,0.5,0.4,0.2,0.3301939757705025,1,0.29531337026510746,1,0.34617808391209115,1,0.30144923114732736,1,,,,,,
medium,50,24,0.5,0.4,0.2,0.4200001828880764,1,0.4368405676997175,1,0.6151595641274226,1,0.4000140625237539,1,,,,,,
medium,50,25,0.5,0.4,0.2,0.4506342316364252,1,0.33651229963726303,1,0.7993799902103617,1,0.25896730262393275,1,,,,,,
medium,50,26,0.5,0.4,0.2,0.3883760905523302,1,0.3969816287221633,1,0.6366534560404757,1,0.37105660095143606,1,,,,,,
medium,50,27,0.5,0.4,0.2,0.1794882953331971,0,0.29942219960630245,1,0.2412287792767629,0,0.4148917240920956,1,,,,,,
medium,50,28,0.5,0.4,0.2,0.36363243311230664,1,0.4100223960775745,1,0.4326224119967778,1,0.4320974239733287,1,,,,,,
medium,50,29,0.5,0.4,0.2,0.42023954283986237,1,0.48585742908022006,1,0.7444946076491015,1,0.5768352900334496,1,,,,,,
medium,50,30,0.5,0.4,0.2,0.3616852854242646,1,0.3321308146405966,1,0.7039222839915777,1,0.3166472015258656,1,,,,,,
medium,50,31,0.5,0.4,0.2,0.35058540274144107,1,0.1718972172781815,1,0.5404816377585528,1,0.03508882252779832,0,,,,,,
medium,50,32,0.5,0.4,0.2,-0.0886095229603868,0,0.48230587316920814,1,0.20336370505477303,0,0.5008232341645816,1,,,,,,
medium,50,33,0.5,0.4,0.2,0.5638035677448077,1,0.3514073662620839,1,0.6132986349468758,1,0.30276584887539854,1,,,,,,
medium,50,34,0.5,0.4,0.2,0.5610538174885166,1,0.36567277776203577,1,0.7670375880626017,1,0.3375543572612153,1,,,,,,
medium,50,35,0.5,0.4,0.2,0.32524409896672646,1,0.45109645925358244,1,0.4218011809886999,1,0.3888148051466957,1,,,,,,
medium,50,36,0.5,0.4,0.2,0.4112713142592588,1,0.24073930880224953,1,0.5455471759400856,1,0.22220713459669783,1,,,,,,
medium,50,37,0.5,0.4,0.2,0.5586507992394905,1,0.45169209210933103,1,0.5395848964385487,1,0.4314786770187557,1,,,,,,
medium,50,38,0.5,0.4,0.2,0.3805161600606585,1,0.4130391964779042,1,0.6545731502454204,1,0.4684456403683032,1,,,,,,
medium,50,39,0.5,0.4,0.2,0.3773944884549068,1,0.5221580410404303,1,0.592046501662327,1,0.5042114400030526,1,,,,,,
medium,50,40,0.5,0.4,0.2,0.3729351578220427,1,0.44653345693775714,1,0.31715241807451566,1,0.40653146342283797,1,,,,,,
medium,50,41,0.5,0.4,0.2,0.5488055031090592,1,0.5232309037627286,1,0.7094462080857091,1,0.43209872328015164,1,,,,,,
medium,50,42,0.5,0.4,0.2,0.6162677693182934,1,0.4437858176578727,1,0.7483552065401632,1,0.5900157416219411,1,,,,,,
medium,50,43,0.5,0.4,0.2,0.44648635199666875,1,0.5916564523823179,1,0.6371033599486027,1,0.5395330625261188,1,,,,,,
medium,50,44,0.5,0.4,0.2,0.14682375116008306,0,0.23009744848743785,1,0.3357658811191015,1,0.15480322582639724,1,,,,,,
medium,50,45,0.5,0.4,0.2,0.566200190959373,1,0.49316699864652846,1,0.7938534410529334,1,0.4465711249409401,1,,,,,,
medium,50,46,0.5,0.4,0.2,0.681278303331131,1,0.48374438052518137,1,0.6798631370451288,1,0.35895370788351444,1,,,,,,
medium,50,47,0.5,0.4,0.2,0.6039249502991814,1,0.12460262382561954,1,0.5748827374632411,1,0.20917011627189713,1,,,,,,
medium,50,48,0.5,0.4,0.2,0.3654918558934451,1,0.41791664978257614,1,0.4829010331590346,1,0.35041574738992315,1,,,,,,
medium,50,49,0.5,0.4,0.2,0.3191367849452317,1,0.3813225819318819,1,0.4604640064731583,1,0.4544282753694724,1,,,,,,
medium,86,0,0.5,0.4,0.2,0.27151846973367144,1,0.36175727199219204,1,0.4030292444945119,1,0.4325055140135583,1,,,,,,
medium,86,1,0.5,0.4,0.2,0.386721608273398,1,0.5589671811133776,1,0.599625506194255,1,0.47873210615665085,1,,,,,,
medium,86,2,0.5,0.4,0.2,0.37730269097435676,1,0.39511375245615515,1,0.5968446140607772,1,0.37672534250466283,1,,,,,,
medium,86,3,0.5,0.4,0.2,0.39598191863385296,1,0.49361710289392285,1,0.5552691600059855,1,0.5012445583347688,1,,,,,,
medium,86,4,0.5,0.4,0.2,0.28419157464061084,1,0.181357077863566,0,0.3661760225941598,1,0.2622941020727535,1,,,,,,
medium,86,5,0.5,0.4,0.2,0.37661814230369184,1,0.5035825163770479,1,0.4248518767477787,1,0.6582554072143834,0,,,,,,
medium,86,6,0.5,0.4,0.2,0.5360728163536724,1,0.3909588956543643,1,0.5992899901826296,1,0.38018619482260946,1,,,,,,
medium,86,7,0.5,0.4,0.2,0.2998460861111649,1,0.21124387057613528,1,0.41778276140989823,1,0.07937693506912007,0,,,,,,
medium,86,8,0.5,0.4,0.2,0.2422585845876486,0,0.5183275299504502,1,0.30492241609200393,1,0.5818838108023919,1,,,,,,
medium,86,9,0.5,0.4,0.2,0.5567249579912543,1,0.29804113095332707,1,0.5308989557063328,1,0.28617049476564604,1,,,,,,
medium,86,10,0.5,0.4,0.2,0.3443837528883524,1,0.3718358073594725,1,0.5247465440716015,1,0.3660900200548759,1,,,,,,
medium,86,11,0.5,0.4,0.2,0.24066761534233877,1,0.38535408579755914,1,0.4309550688282283,1,0.4068432269114494,1,,,,,,
medium,86,12,0.5,0.4,0.2,0.5638779591770879,1,0.192888383764125,1,0.6108155754316416,1,0.2503661252203526,1,,,,,,
medium,86,13,0.5,0.4,0.2,0.28908225476121135,1,0.3984419891537479,1,0.42550833533217625,1,0.45938160618221585,1,,,,,,
medium,86,14,0.5,0.4,0.2,0.35350356485806,1,0.3624984902659572,1,0.45486720140259834,1,0.3345782046330552,1,,,,,,
medium,86,15,0.5,0.4,0.2,0.4091477848255542,1,0.44404286497047935,1,0.5514883467134728,1,0.41549707341951553,1,,,,,,
medium,86,16,0.5,0.4,0.2,0.4992862795188936,1,0.4962911328415942,1,0.4815308070847182,1,0.40218768953844153,1,,,,,,
medium,86,17,0.5,0.4,0.2,0.3562672473901811,1,0.3593372724458104,1,0.5245858104504886,1,0.29208507724377886,1,,,,,,
medium,86,18,0.5,0.4,0.2,0.4130876870722133,1,0.3453723634395991,1,0.42468353637509143,1,0.40127744144939753,1,,,,,,
medium,86,19,0.5,0.4,0.2,0.4048753140029074,1,0.36446342524219016,1,0.48041765220793253,1,0.4954278007243646,1,,,,,,
medium,86,20,0.5,0.4,0.2,0.4248173339600949,1,0.5553481474464943,1,0.6235357013324606,1,0.5305387676656976,1,,,,,,
medium,86,21,0.5,0.4,0.2,0.2800500267982661,0,0.25784825098033526,1,0.38123132169936286,1,0.3143131644696404,1,,,,,,
medium,86,22,0.5,0.4,0.2,0.21113223302005818,0,0.265228927547773,1,0.32313315608378806,1,0.3493277770349907,1,,,,,,
medium,86,23,0.5,0.4,0.2,0.3583916495454692,1,0.399139406895567,1,0.5147472456875369,1,0.32560304886275665,1,,,,,,
medium,86,24,0.5,0.4,0.2,0.42030380721719385,1,0.39132308617489386,1,0.5062485496528213,1,0.40080171272341125,1,,,,,,
medium,86,25,0.5,0.4,0.2,0.4139616761967125,1,0.3104945578417579,1,0.4896430269682323,1,0.41918343477729847,1,,,,,,
medium,86,26,0.5,0.4,0.2,0.5653088608808169,1,0.3405878775306972,1,0.6701089153454987,1,0.48901437411727755,1,,,,,,
medium,86,27,0.5,0.4,0.2,0.24228613794456977,1,0.28105124597433284,1,0.37948418181044846,1,0.3421619381320041,1,,,,,,
medium,86,28,0.5,0.4,0.2,0.4351722523801257,1,0.3275447494923361,1,0.6402023193770803,1,0.41368010937391503,1,,,,,,
medium,86,29,0.5,0.4,0.2,0.5062514554608887,1,0.33806041656917163,1,0.4762203882378561,1,0.4043570806827166,1,,,,,,
medium,86,30,0.5,0.4,0.2,0.38612520539535217,1,0.36011623514565305,1,0.49260596811238866,1,0.3516209609312928,1,,,,,,
medium,86,31,0.5,0.4,0.2,0.2971372587357598,0,0.4065119039155525,1,0.4914900843440183,1,0.49551360052416604,1,,,,,,
medium,86,32,0.5,0.4,0.2,0.3363644755193116,1,0.28763034667642917,1,0.49971801436275576,1,0.41831371555378005,1,,,,,,
medium,86,33,0.5,0.4,0.2,0.5173001646241093,1,0.3486884760341119,1,0.5576061857253425,1,0.4140668365319205,1,,,,,,
medium,86,34,0.5,0.4,0.2,0.3221552200854331,1,0.4491385710863874,1,0.3745080547938137,1,0.4338296401636777,1,,,,,,
medium,86,35,0.5,0.4,0.2,0.3111519621371413,1,0.45867792554953596,1,0.3637201276463469,1,0.44997602737310877,1,,,,,,
medium,86,36,0.5,0.4,0.2,0.4712285389402136,1,0.40670919557462293,1,0.5263330775039047,1,0.3755380653211193,1,,,,,,
medium,86,37,0.5,0.4,0.2,0.2261493933842801,0,0.1688841223876759,1,0.4043238491423477,1,0.2123077172911674,1,,,,,,
medium,86,38,0.5,0.4,0.2,0.16032140305804884,0,0.3792127109728587,1,0.35552533076949483,1,0.42353690936321725,1,,,,,,
medium,86,39,0.5,0.4,0.2,0.5392177734382751,1,0.40257603837050715,1,0.5759884899088323,1,0.3528786136465897,1,,,,,,
medium,86,40,0.5,0.4,0.2,0.46743872403406206,1,0.5233842840640353,1,0.4853163653520771,1,0.42255770281602906,1,,,,,,
medium,86,41,0.5,0.4,0.2,0.4038716801165267,1,0.5801640922091423,1,0.5382538029701361,1,0.6082744117551168,0,,,,,,
medium,86,42,0.5,0.4,0.2,0.30918210913718847,1,0.3006419191811148,1,0.5590799451449935,1,0.33273136101978334,1,,,,,,
